,contrast,f_inf,f_zero
0,-0.503030303030303,346.98869125546526,655.4077803327873
1,-0.39292929292929296,317.32349407042807,656.5101886779951
2,-0.2828282828282829,294.9021032946546,690.8296783819093
3,-0.17171717171717177,264.75181393079635,641.8141630890324
4,-0.06161616161616156,241.0068283609742,524.9444167044933
5,0.048484848484848526,209.75924121528448,213.22808857921325
6,0.1595959595959595,179.97790608277037,46.174381933213304
7,0.2696969696969696,154.25157252377534,481.11768419800535
8,0.3797979797979799,132.89977498066517,22.712478344508657
9,0.4909090909090909,109.08000941164141,17.62786514811189
