,contrast,f_inf,f_zero
0,-0.20337078651685397,125.68016638462865,83.21465363177214
1,-0.18799999999999997,113.47880544897826,76.28880791476676
2,-0.16114285714285717,100.7181099190625,59.246578326276584
3,-0.15000000000000008,120.2453373524489,67.36952521886181
4,-0.1337142857142857,112.03971658549386,66.34923976308596
5,-0.10685714285714289,108.2679952374567,62.84862219238558
6,-0.09719101123595508,128.55164532148112,83.39666927135231
7,-0.07999999999999995,119.68549445978338,81.55962074751417
8,-0.052571428571428616,125.13611638412624,91.96360854615666
9,-0.04382022471910116,139.3339547066306,98.74330039667379
10,-0.025714285714285672,134.7093845544074,104.87317258518898
11,0.0017142857142856524,152.00828442736733,126.10540249390192
12,0.009550561797752755,165.13586753261754,216.5060013291621
13,0.0285714285714286,163.51841463865608,206.03502958527162
14,0.05542857142857142,183.16354699097516,294.9951241044073
15,0.06235955056179775,228.24927788309503,370.2852469196053
16,0.08285714285714287,199.3668489814149,356.9236352187061
17,0.10971428571428568,223.67274142971536,508.8082748572459
18,0.11573033707865166,220.6906527228199,474.7339296776094
19,0.13657142857142862,238.8629295484912,567.6104965959456
20,0.16399999999999995,265.9837240565491,657.9305969549887
21,0.16853932584269665,252.62662075678602,588.3838383838411
22,0.1908571428571429,277.9292545064925,722.1758595671648
