,contrast,f_inf,f_zero
0,-0.20082644628099175,98.24824126344764,70.63037767767885
1,-0.17438016528925618,97.69529780718044,67.56897155162817
2,-0.1475206611570247,105.88222675286856,79.25849985203952
3,-0.12107438016528932,105.56012017611805,79.27216635028925
4,-0.09421487603305775,115.12140860346207,90.14776351411835
5,-0.06776859504132238,113.49816793760407,96.96188292856488
6,-0.04090909090909081,123.93451222715987,111.86452876313655
7,-0.014462809917355431,124.80158041526161,108.5329140091884
8,0.012396694214876136,133.99379666143543,152.35688009927014
9,0.038842975206611514,131.9514389822238,155.76695001633365
10,0.06570247933884309,141.60858958146213,168.01217687162566
11,0.09214876033057846,140.08068498255503,184.40430209336458
12,0.11900826446281003,149.55981472546944,191.42631066129076
13,0.1454545454545454,148.03360245765677,201.075106084755
14,0.17231404958677699,157.97714801061096,234.97435897435872
