,contrast,f_inf,f_zero
0,-0.2005813953488372,2.4729406372258316,2.472940637225832
1,-0.1470930232558139,22.279533300388046,4.558853517639937
2,-0.09389534883720929,71.47740949873238,14.793545873104406
3,-0.06715116279069763,99.56059262335411,22.36982425683898
4,-0.04040697674418599,134.15890601558664,40.65517065370447
5,-0.013953488372093035,168.50058680642576,114.49472984018783
6,0.012790697674418617,199.57012217834182,465.4636180951983
7,0.03953488372093027,226.512302062249,620.367663306715
8,0.06598837209302322,252.51320173074654,667.2758091000576
9,0.11947674418604652,295.0724045537097,688.3632019115877
10,0.17267441860465113,325.8460280144566,671.7251973091796
