,contrast,f_inf,f_zero
0,-0.2081967213114754,184.93380942157876,19.58564215181153
1,-0.15573770491803285,211.8984119557815,27.213446458250804
2,-0.12896174863387977,238.7252895742111,32.483180872297815
3,-0.10273224043715856,246.47722745937193,648.8961868664744
4,-0.07650273224043723,275.4830730385007,49.69713697819134
5,-0.049726775956284136,295.92316634433587,64.5574993318084
6,-0.023497267759562922,321.4808547568892,667.349125539299
7,0.0027322404371584114,349.39868700022765,350.1981779598331
8,0.028961748633879746,369.5999464688496,728.260394446883
9,0.05573770491803271,393.2327835132499,829.9932900582878
10,0.10819672131147538,437.80565469198126,859.3930928600639
11,0.16120218579234968,478.8423564285572,825.698885001216
