,contrast,f_inf,f_zero
0,-0.4283582089552239,196.78861600475727,685.1507799156205
1,-0.30149253731343284,175.93419403430127,678.3235838549513
2,-0.17462686567164176,156.681752866657,618.4381370373117
3,-0.04776119402985079,131.7459898597305,438.14384112086873
4,0.08059701492537304,118.50906833810087,250.71201098594136
5,0.20746268656716418,101.22994622554108,86.46258422577229
6,0.3343283582089552,85.05636220683756,28.03332568417075
7,0.46119402985074615,70.52298027106617,18.698615395354924
8,0.5880597014925373,56.677281240912656,14.370652644121476
9,0.7149253731343282,52.49944785005279,12.12822064313216
