,contrast,f_inf,f_zero
0,-0.19726068633353394,45.204393268324566,6.311861195792846
1,-0.14376881396748947,77.43002615893548,11.793565588814483
2,-0.0902468392534617,107.0920149459719,113.66474252566213
3,-0.06348585189644787,116.94606150803075,127.7665149884703
4,-0.03672486453943404,135.51006448937022,36.36843947607714
5,-0.009963877182420108,145.93136744111658,150.288622325909
6,0.016797110174593614,158.92075781450305,174.58378760305
7,0.04355809753160755,171.8962526823232,483.56685764160255
8,0.07031908488862126,190.02045795273617,691.7829775588403
9,0.12381095725466586,207.34653943319483,733.5948427902432
10,0.1773329319686935,235.0274693268724,707.811600915048
