,contrast,f_inf,f_zero
0,-0.14711610486891388,48.44193747033271,14.44838006158869
1,-0.0902621722846442,74.12111878998417,20.2413060215227
2,-0.033408239700374515,95.74147050559424,32.87179619559901
3,-0.004943820224719023,127.87108003235112,131.09931937307994
4,0.023445692883895176,117.30574918447937,71.8345201965412
5,0.051910112359550536,143.91889635663853,220.44558027336205
6,0.08029962546816487,139.57759374332235,135.8035310326116
7,0.10876404494382022,161.9826033659975,287.2751633412176
8,0.13715355805243443,159.720694161024,297.85772169332955
9,0.1656179775280899,178.9038374358791,361.01632228806176
10,0.1940074906367041,177.13217084630003,313.7229129971187
11,0.22247191011235962,188.8013398971746,342.8791843936882
12,0.25086142322097393,188.0356801255237,409.0173481538498
