,contrast,f_inf,f_zero
0,-0.2106382978723404,52.1744540880867,15.128607769431273
1,-0.15744680851063822,66.5952737831036,22.541378708510198
2,-0.1053191489361702,86.44970505389713,34.87448362864368
3,-0.07872340425531911,97.0088014640011,49.60612284616607
4,-0.052127659574468015,105.38298747115692,65.13995191464866
5,-0.02659574468085097,116.55191096379711,87.04061800771841
6,0.0,129.4041102981172,127.49543712318774
7,0.02659574468085109,136.62499532578846,230.05261478234286
8,0.05319148936170218,150.23694679015998,427.1553239155539
9,0.07872340425531922,164.45125036191183,355.94626699503044
10,0.1053191489361702,177.64121826001156,472.9049430181068
11,0.15851063829787237,278.2032296939817,579.0213822421725
