,contrast,f_inf,f_zero
0,-0.135678391959799,348.7996500596401,43.7696839789996
1,-0.10201005025125631,374.38197891037936,60.870731766588584
2,-0.0678391959798995,386.4638933625828,77.34914654227207
3,-0.03417085427135681,408.11368663735965,124.6167851055031
4,0.0,416.10738754392946,419.2403230065134
5,0.03366834170854269,420.79537946178505,430.327064483069
6,0.0678391959798995,432.1593829825441,758.2345191040821
7,0.1015075376884423,451.717656936818,811.6809116809119
8,0.1351758793969849,464.33659176038213,827.359746700073
9,0.1693467336683417,458.98775263272313,848.1159420289848
