,contrast,f_inf,f_zero
0,-0.21015228426395935,283.31329695196405,700.6432779513939
1,-0.15736040609137059,254.11817347533625,688.9391357828518
2,-0.10456852791878171,219.32236244421435,687.8671775223496
3,-0.07817258883248726,207.51954164285388,657.4795708555426
4,-0.05177664974619283,192.87469115909718,571.520195026471
5,-0.0253807106598985,172.67042575749372,387.62129888181323
6,0.00101522842639594,145.45405293249036,158.84525363629922
7,0.026903553299492466,135.55734919098913,50.40331365691242
8,0.053299492385786906,114.62831505021646,29.777667106211975
9,0.10609137055837556,80.43009504357477,16.623819338338265
10,0.15888324873096443,55.38678211003721,8.92275456946256
