,contrast,f_inf,f_zero
0,-0.1982300884955751,211.15108575795924,47.7964002121365
1,-0.1716814159292034,215.46933807999858,53.36341437189941
2,-0.1451327433628318,227.11359428705555,58.352082241030836
3,-0.11769911504424771,238.93075551740492,69.15034478823726
4,-0.0911504424778761,251.3537255630916,93.17210424581474
5,-0.06460176991150439,261.9626557770984,115.93653325701999
6,-0.03805309734513268,280.227228227808,160.6141075836918
7,-0.011504424778760975,292.1376313454561,195.47252145287104
8,0.015929203539823026,311.44651713687654,415.0458331799015
9,0.04247787610619473,321.85849932602594,458.9436711938797
10,0.06902654867256644,340.2343154977997,608.1352863962869
11,0.09557522123893815,352.5255716355978,685.5893786928261
12,0.12212389380530986,372.1445651306986,738.8881871640475
13,0.17610619469026556,401.6046761214758,763.1528964862313
