,contrast,f_inf,f_zero
0,-0.14450549450549457,262.1641629454646,24.513461175724583
1,-0.11098901098901096,283.8853080814975,29.397772028993135
2,-0.07747252747252747,296.63229333273136,43.66152649688472
3,-0.043956043956043994,316.18399788823257,75.66443946134247
4,-0.01043956043956051,332.33845286345115,323.7455196836039
5,0.023076923076923096,346.1372442146567,355.3708418414619
6,0.05659340659340658,349.8145097720081,662.1611769401973
7,0.09010989010989007,377.35867355761826,914.8831966505999
8,0.12362637362637355,392.31472568039305,738.741219284209
9,0.15769230769230777,383.94390442444524,854.5304232804231
