,contrast,f_inf,f_zero
0,-0.19581151832460728,101.81039787108017,23.545103397883192
1,-0.16910994764397905,124.46631430799194,30.22276664832335
2,-0.1424083769633508,135.04562148486545,42.44021559601098
3,-0.11570680628272245,152.84850073794186,46.41944170251585
4,-0.08900523560209421,164.95727256297343,58.58584896219592
5,-0.061780104712041824,185.90853312195122,75.33743534880196
6,-0.03507853403141359,198.1791664218457,106.5664450032413
7,-0.008376963350785348,223.78316317174705,433.9419342453114
8,0.018324607329843007,236.1505254283857,245.41312831141826
9,0.04502617801047125,261.659681059497,251.20586273755382
10,0.0717277486910996,276.3536759507524,555.7420253337834
11,0.09895287958115198,300.6988079013129,650.6385090187343
12,0.1256544502617801,315.34672703217933,660.3633667037437
13,0.17905759162303658,346.8512658699128,676.9181365538428
