,contrast,f_inf,f_zero
0,-0.19487179487179487,239.8266198615193,43.94302144633523
1,-0.16752136752136748,257.14872637085455,49.450694880756075
2,-0.14102564102564105,277.0008509122423,59.124150300585086
3,-0.11367521367521369,295.9848510910366,69.54668625658452
4,-0.08717948717948708,320.8001919803931,92.77443980945627
5,-0.06068376068376065,339.39452331758764,117.26187623912638
6,-0.03333333333333327,364.01124725486585,171.1683367435217
7,-0.006837606837606844,391.14094613610143,384.56830494304955
8,0.020512820512820534,412.97184673014374,424.18629960293214
9,0.04700854700854715,436.61855643903374,712.4758614120317
10,0.07350427350427358,463.2171715016677,738.298738298741
11,0.12735042735042737,510.9690785963539,776.5527065527087
12,0.1811965811965812,560.7734649709064,789.4351542177635
