,contrast,f_inf,f_zero
0,-0.498019801980198,280.63364227123,601.5552235778058
1,-0.38712871287128714,258.0148736235193,628.2728044576078
2,-0.27524752475247527,227.50452426281245,612.4380650779481
3,-0.1643564356435644,195.26898195322036,617.156780024357
4,-0.05247524752475252,160.7793877025893,374.2938470642185
5,0.05841584158415836,123.40621022893161,49.551345569658714
6,0.17029702970297023,89.85737103646093,23.582648341317583
7,0.2821782178217821,63.93075685472774,13.239784716241916
8,0.3930693069306931,42.708785451495984,13.360031277625186
9,0.504950495049505,27.656739605567385,6.797490460323404
