,contrast,f_inf,f_zero
0,-0.3,257.1355376245723,692.9770704584433
1,-0.23289473684210532,243.05627385203726,650.7016568563596
2,-0.16710526315789473,235.6988778472843,562.9908797781522
3,-0.09999999999999994,211.34853693469842,477.3651922103067
4,-0.03289473684210529,203.24847737483745,188.5976240455672
5,0.03289473684210529,184.00940963782938,173.6196202906901
6,0.09999999999999994,170.3746233598808,63.90383083263113
7,0.16710526315789473,163.64146099276957,48.98137526225573
8,0.23289473684210532,147.43312990340914,39.4319046618367
9,0.3,138.83141307602713,28.962574319615964
