,contrast,f_inf,f_zero
0,-0.14836956521739136,438.4942229648294,268.27298567586257
1,-0.11521739130434792,443.25062950540223,205.3653349096604
2,-0.08152173913043485,434.99124393085725,259.0644070455143
3,-0.04836956521739141,481.09890797004357,314.41929785008585
4,-0.014673913043478334,467.9153883803155,414.15349175175805
5,0.018478260869565232,539.071078811179,777.8328947771004
6,0.05217391304347818,541.82661339434,535.389903100424
7,0.08532608695652175,537.6818955196592,875.6540249527591
8,0.11902173913043482,553.840429880497,840.6809454635571
9,0.15217391304347827,583.7304245280307,841.763196545802
